logged_at,sport,market_type,home_team,away_team,match_date,start_time,outcome,total_line,decimal_odds,american_odds,implied_prob,market_implied_prob
2026-03-29T18:46:54Z,mlb,moneyline,Marlins,Rockies,2026-03-29,2026-03-29T17:41:00Z,away,,1.9,-111,0.5262,0.5263
2026-03-29T18:46:54Z,mlb,total,Marlins,Rockies,2026-03-29,2026-03-29T17:41:00Z,over,10.5,2.05,105,0.4675,0.4878
2026-03-29T18:46:54Z,mlb,total,Marlins,Rockies,2026-03-29,2026-03-29T17:41:00Z,under,10.5,1.8,-125,0.5325,0.5556
2026-03-29T18:46:54Z,mlb,moneyline,Mets,Pirates,2026-03-29,2026-03-29T17:41:00Z,home,,2.1,110,0.4815,0.4762
2026-03-29T18:46:54Z,mlb,moneyline,Mets,Pirates,2026-03-29,2026-03-29T17:41:00Z,away,,1.95,-105,0.5185,0.5128
2026-03-29T18:46:54Z,mlb,total,Mets,Pirates,2026-03-29,2026-03-29T17:41:00Z,over,7.5,2.1,110,0.4815,0.4762
2026-03-29T18:46:54Z,mlb,total,Mets,Pirates,2026-03-29,2026-03-29T17:41:00Z,under,7.5,1.95,-105,0.5185,0.5128
2026-03-29T18:46:54Z,mlb,moneyline,Brewers,White Sox,2026-03-29,2026-03-29T18:11:00Z,home,,3.0,200,0.3548,0.3333
2026-03-29T18:46:54Z,mlb,moneyline,Brewers,White Sox,2026-03-29,2026-03-29T18:11:00Z,away,,1.65,-154,0.6452,0.6061
2026-03-29T18:46:54Z,mlb,total,Brewers,White Sox,2026-03-29,2026-03-29T18:11:00Z,over,13.0,1.91,-110,0.4893,0.5236
2026-03-29T18:46:54Z,mlb,total,Brewers,White Sox,2026-03-29,2026-03-29T18:11:00Z,under,13.0,1.83,-120,0.5107,0.5464
2026-03-29T18:46:54Z,mlb,moneyline,Astros,Angels,2026-03-29,2026-03-29T18:11:00Z,home,,1.45,-222,0.6813,0.6897
2026-03-29T18:46:54Z,mlb,moneyline,Astros,Angels,2026-03-29,2026-03-29T18:11:00Z,away,,3.1,210,0.3187,0.3226
2026-03-29T18:46:54Z,mlb,total,Astros,Angels,2026-03-29,2026-03-29T18:11:00Z,over,7.5,1.9,-111,0.5065,0.5263
2026-03-29T18:46:54Z,mlb,total,Astros,Angels,2026-03-29,2026-03-29T18:11:00Z,under,7.5,1.95,-105,0.4935,0.5128
2026-03-29T18:46:54Z,mlb,moneyline,Cardinals,Rays,2026-03-29,2026-03-29T18:16:00Z,home,,5.5,450,0.1815,0.1818
2026-03-29T18:46:54Z,mlb,moneyline,Cardinals,Rays,2026-03-29,2026-03-29T18:16:00Z,away,,1.22,-455,0.8185,0.8197
2026-03-29T18:46:54Z,mlb,total,Cardinals,Rays,2026-03-29,2026-03-29T18:16:00Z,over,9.5,2.13,113,0.458,0.4695
2026-03-29T18:46:54Z,mlb,total,Cardinals,Rays,2026-03-29,2026-03-29T18:16:00Z,under,9.5,1.8,-125,0.542,0.5556
2026-03-29T18:46:54Z,mlb,moneyline,Cubs,Nationals,2026-03-29,2026-03-29T18:21:00Z,home,,2.3,130,0.4162,0.4348
2026-03-29T18:46:54Z,mlb,moneyline,Cubs,Nationals,2026-03-29,2026-03-29T18:21:00Z,away,,1.64,-156,0.5838,0.6098
2026-03-29T18:46:54Z,mlb,total,Cubs,Nationals,2026-03-29,2026-03-29T18:21:00Z,over,10.5,1.77,-130,0.5354,0.565
2026-03-29T18:46:54Z,mlb,total,Cubs,Nationals,2026-03-29,2026-03-29T18:21:00Z,under,10.5,2.04,104,0.4646,0.4902
2026-03-29T18:46:54Z,mlb,total,Mariners,Guardians,2026-03-29,2026-03-29T23:21:00Z,over,7.5,1.91,-110,0.509,0.5236
2026-03-29T18:46:54Z,mlb,total,Orioles,Rangers,2026-03-30,2026-03-30T22:36:00Z,over,9.5,2.07,107,0.4665,0.4831
2026-03-29T18:46:54Z,mlb,total,Orioles,Rangers,2026-03-30,2026-03-30T22:36:00Z,under,9.5,1.81,-123,0.5335,0.5525
2026-03-29T18:46:54Z,mlb,total,Marlins,White Sox,2026-03-30,2026-03-30T22:41:00Z,over,8.5,1.98,-102,0.487,0.5051
2026-03-29T18:46:54Z,mlb,total,Marlins,White Sox,2026-03-30,2026-03-30T22:41:00Z,under,8.5,1.88,-114,0.513,0.5319
2026-03-29T18:46:54Z,mlb,moneyline,Blue Jays,Rockies,2026-03-30,2026-03-30T23:08:00Z,home,,1.43,-233,0.6878,0.6993
2026-03-29T18:46:54Z,mlb,moneyline,Braves,Athletics,2026-03-30,2026-03-30T23:16:00Z,away,,2.22,122,0.4422,0.4505
2026-03-29T18:46:54Z,mlb,total,Braves,Athletics,2026-03-30,2026-03-30T23:16:00Z,over,9.0,1.93,-108,0.5,0.5181
2026-03-29T18:46:54Z,mlb,total,Braves,Athletics,2026-03-30,2026-03-30T23:16:00Z,under,9.0,1.93,-108,0.5,0.5181
2026-03-29T18:46:54Z,mlb,moneyline,Cubs,Angels,2026-03-30,2026-03-30T23:41:00Z,home,,1.58,-172,0.6291,0.6329
2026-03-29T18:46:54Z,mlb,moneyline,Brewers,Rays,2026-03-30,2026-03-30T23:41:00Z,home,,1.71,-141,0.5714,0.5848
2026-03-29T18:46:54Z,mlb,total,Brewers,Rays,2026-03-30,2026-03-30T23:41:00Z,under,8.0,1.93,-108,0.5089,0.5181
2026-03-29T18:46:54Z,mlb,moneyline,Cardinals,Mets,2026-03-30,2026-03-30T23:46:00Z,home,,2.31,131,0.4225,0.4329
2026-03-29T18:46:54Z,mlb,moneyline,Cardinals,Mets,2026-03-30,2026-03-30T23:46:00Z,away,,1.69,-145,0.5775,0.5917
2026-03-29T18:46:54Z,mlb,total,Astros,Red Sox,2026-03-31,2026-03-31T00:11:00Z,under,8.5,1.93,-108,0.5114,0.5181
2026-03-29T18:46:54Z,mlb,moneyline,Mariners,Yankees,2026-03-31,2026-03-31T01:41:00Z,home,,1.91,-110,0.5115,0.5236
2026-03-29T18:46:54Z,mlb,total,Mariners,Yankees,2026-03-31,2026-03-31T01:41:00Z,over,8.0,1.98,-102,0.487,0.5051
2026-03-29T18:46:54Z,mlb,total,Mariners,Yankees,2026-03-31,2026-03-31T01:41:00Z,under,8.0,1.88,-114,0.513,0.5319
2026-03-29T18:46:54Z,mlb,moneyline,Padres,Giants,2026-03-31,2026-03-31T01:41:00Z,home,,1.89,-112,0.5166,0.5291
2026-03-29T18:46:54Z,mlb,moneyline,Padres,Giants,2026-03-31,2026-03-31T01:41:00Z,away,,2.02,102,0.4834,0.495
2026-03-29T18:46:54Z,mlb,total,Padres,Giants,2026-03-31,2026-03-31T01:41:00Z,over,8.0,1.85,-118,0.5232,0.5405
2026-03-29T18:46:54Z,mlb,total,Padres,Giants,2026-03-31,2026-03-31T01:41:00Z,under,8.0,2.03,103,0.4768,0.4926
2026-03-29T18:46:54Z,mlb,moneyline,Diamondbacks,Tigers,2026-03-31,2026-03-31T02:11:00Z,home,,1.95,-105,0.5063,0.5128
2026-03-29T18:46:54Z,mlb,total,Diamondbacks,Tigers,2026-03-31,2026-03-31T02:11:00Z,under,9.0,1.98,-102,0.4962,0.5051
2026-03-29T18:46:54Z,mlb,moneyline,Dodgers,Guardians,2026-03-31,2026-03-31T02:11:00Z,home,,1.59,-169,0.615,0.6289
2026-03-29T18:46:54Z,mlb,moneyline,Dodgers,Guardians,2026-03-31,2026-03-31T02:11:00Z,away,,2.54,154,0.385,0.3937
2026-03-29T18:46:54Z,mlb,total,Dodgers,Guardians,2026-03-31,2026-03-31T02:11:00Z,over,9.0,2.07,107,0.4665,0.4831
2026-03-29T18:46:54Z,mlb,total,Dodgers,Guardians,2026-03-31,2026-03-31T02:11:00Z,under,9.0,1.81,-123,0.5335,0.5525
2026-03-29T18:47:05Z,mma,moneyline,Alice Pereira,Hailey Cowan,2026-04-04,2026-04-04T22:00:00Z,home,,1.83,-120,0.5459,0.5464
2026-03-29T18:47:05Z,mma,moneyline,Ethyn Ewing,Rafael Estevam,2026-04-04,2026-04-04T22:00:00Z,home,,1.71,-141,0.5736,0.5848
2026-03-29T18:47:05Z,mma,moneyline,Ethyn Ewing,Rafael Estevam,2026-04-04,2026-04-04T22:00:00Z,away,,2.3,130,0.4264,0.4348
2026-03-29T18:52:34Z,nhl,moneyline,Ducks,Maple Leafs,2026-03-31,2026-03-31T02:00:00Z,home,,1.54,-185,0.6351,0.6494
2026-03-29T18:52:34Z,nhl,moneyline,Sharks,St Louis Blues,2026-03-31,2026-03-31T02:00:00Z,home,,1.93,-108,0.5,0.5181
2026-03-29T18:52:34Z,nhl,moneyline,Sharks,St Louis Blues,2026-03-31,2026-03-31T02:00:00Z,away,,1.93,-108,0.5,0.5181
2026-03-29T18:52:39Z,ncaam,moneyline,Michigan,Tennessee,2026-03-29,2026-03-29T18:15:53Z,home,,1.14,-714,0.8649,0.8772
2026-03-29T18:52:39Z,ncaam,moneyline,Michigan,Tennessee,2026-03-29,2026-03-29T18:15:53Z,away,,7.3,630,0.1351,0.137
2026-03-29T18:52:43Z,mlb,moneyline,Braves,Royals,2026-03-29,2026-03-29T17:36:00Z,home,,5.75,475,0.1703,0.1739
2026-03-29T18:52:43Z,mlb,moneyline,Braves,Royals,2026-03-29,2026-03-29T17:36:00Z,away,,1.18,-556,0.8297,0.8475
2026-03-29T18:52:43Z,mlb,total,Braves,Royals,2026-03-29,2026-03-29T17:36:00Z,over,5.5,1.8,-125,0.5238,0.5556
2026-03-29T18:52:43Z,mlb,total,Braves,Royals,2026-03-29,2026-03-29T17:36:00Z,under,5.5,1.98,-102,0.4762,0.5051
2026-03-29T18:52:43Z,mlb,moneyline,Orioles,Twins,2026-03-29,2026-03-29T17:36:00Z,home,,4.0,300,0.3068,0.25
2026-03-29T18:52:43Z,mlb,moneyline,Orioles,Twins,2026-03-29,2026-03-29T17:36:00Z,away,,1.77,-130,0.6932,0.565
2026-03-29T18:52:43Z,mlb,total,Orioles,Twins,2026-03-29,2026-03-29T17:36:00Z,over,11.5,1.97,-103,0.4816,0.5076
2026-03-29T18:52:43Z,mlb,total,Orioles,Twins,2026-03-29,2026-03-29T17:36:00Z,under,11.5,1.83,-120,0.5184,0.5464
2026-03-29T18:52:43Z,mlb,moneyline,Phillies,Rangers,2026-03-29,2026-03-29T17:36:00Z,away,,1.04,-2500,0.9202,0.9615
2026-03-29T18:52:43Z,mlb,total,Phillies,Rangers,2026-03-29,2026-03-29T17:36:00Z,over,8.5,2.2,120,0.4647,0.4545
2026-03-29T18:52:43Z,mlb,moneyline,Blue Jays,Athletics,2026-03-29,2026-03-29T17:40:00Z,home,,1.14,-714,0.8488,0.8772
2026-03-29T18:52:43Z,mlb,moneyline,Blue Jays,Athletics,2026-03-29,2026-03-29T17:40:00Z,away,,6.4,540,0.1512,0.1562
2026-03-29T18:52:43Z,mlb,total,Blue Jays,Athletics,2026-03-29,2026-03-29T17:40:00Z,under,9.5,2.05,105,0.4716,0.4878
2026-03-29T18:52:43Z,mlb,moneyline,Reds,Red Sox,2026-03-29,2026-03-29T17:41:00Z,home,,4.4,340,0.2348,0.2273
2026-03-29T18:52:43Z,mlb,moneyline,Reds,Red Sox,2026-03-29,2026-03-29T17:41:00Z,away,,1.35,-286,0.7652,0.7407
2026-03-29T18:52:43Z,mlb,total,Reds,Red Sox,2026-03-29,2026-03-29T17:41:00Z,over,6.5,1.91,-110,0.4974,0.5236
2026-03-29T18:52:43Z,mlb,total,Reds,Red Sox,2026-03-29,2026-03-29T17:41:00Z,under,6.5,1.89,-112,0.5026,0.5291
2026-03-29T18:52:43Z,mlb,moneyline,Marlins,Rockies,2026-03-29,2026-03-29T17:41:00Z,home,,2.1,110,0.4615,0.4762
2026-03-29T18:52:43Z,mlb,moneyline,Marlins,Rockies,2026-03-29,2026-03-29T17:41:00Z,away,,1.8,-125,0.5385,0.5556
2026-03-29T18:52:43Z,mlb,total,Marlins,Rockies,2026-03-29,2026-03-29T17:41:00Z,over,10.5,2.02,102,0.4712,0.495
2026-03-29T18:52:43Z,mlb,moneyline,Mets,Pirates,2026-03-29,2026-03-29T17:41:00Z,home,,2.26,126,0.4488,0.4425
2026-03-29T18:52:43Z,mlb,moneyline,Mets,Pirates,2026-03-29,2026-03-29T17:41:00Z,away,,1.84,-119,0.5512,0.5435
2026-03-29T18:52:43Z,mlb,total,Mets,Pirates,2026-03-29,2026-03-29T17:41:00Z,over,7.5,2.22,122,0.4612,0.4505
2026-03-29T18:52:43Z,mlb,total,Mets,Pirates,2026-03-29,2026-03-29T17:41:00Z,under,7.5,1.9,-111,0.5388,0.5263
2026-03-29T18:52:43Z,mlb,moneyline,Brewers,White Sox,2026-03-29,2026-03-29T18:11:00Z,home,,3.9,290,0.287,0.2564
2026-03-29T18:52:43Z,mlb,moneyline,Brewers,White Sox,2026-03-29,2026-03-29T18:11:00Z,away,,1.57,-175,0.713,0.6369
2026-03-29T18:52:43Z,mlb,total,Brewers,White Sox,2026-03-29,2026-03-29T18:11:00Z,over,14.5,1.85,-118,0.522,0.5405
2026-03-29T18:52:43Z,mlb,total,Brewers,White Sox,2026-03-29,2026-03-29T18:11:00Z,under,14.5,2.02,102,0.478,0.495
2026-03-29T18:52:43Z,mlb,moneyline,Astros,Angels,2026-03-29,2026-03-29T18:11:00Z,home,,1.43,-233,0.7776,0.6993
2026-03-29T18:52:43Z,mlb,moneyline,Astros,Angels,2026-03-29,2026-03-29T18:11:00Z,away,,5.0,400,0.2224,0.2
2026-03-29T18:52:43Z,mlb,total,Astros,Angels,2026-03-29,2026-03-29T18:11:00Z,over,8.5,1.9,-111,0.5343,0.5263
2026-03-29T18:52:43Z,mlb,total,Astros,Angels,2026-03-29,2026-03-29T18:11:00Z,under,8.5,2.18,118,0.4657,0.4587
2026-03-29T18:52:43Z,mlb,moneyline,Cardinals,Rays,2026-03-29,2026-03-29T18:16:00Z,home,,5.25,425,0.186,0.1905
2026-03-29T18:52:43Z,mlb,moneyline,Cardinals,Rays,2026-03-29,2026-03-29T18:16:00Z,away,,1.2,-500,0.814,0.8333
2026-03-29T18:52:43Z,mlb,total,Cardinals,Rays,2026-03-29,2026-03-29T18:16:00Z,over,8.5,1.81,-123,0.5249,0.5525
2026-03-29T18:52:43Z,mlb,total,Cardinals,Rays,2026-03-29,2026-03-29T18:16:00Z,under,8.5,2.0,100,0.4751,0.5
2026-03-29T18:52:43Z,mlb,moneyline,Cubs,Nationals,2026-03-29,2026-03-29T18:21:00Z,home,,2.6,160,0.3953,0.3846
2026-03-29T18:52:43Z,mlb,moneyline,Cubs,Nationals,2026-03-29,2026-03-29T18:21:00Z,away,,1.7,-143,0.6047,0.5882
2026-03-29T18:52:43Z,mlb,total,Cubs,Nationals,2026-03-29,2026-03-29T18:21:00Z,over,10.5,1.95,-105,0.4974,0.5128
2026-03-29T18:52:43Z,mlb,total,Cubs,Nationals,2026-03-29,2026-03-29T18:21:00Z,under,10.5,1.93,-108,0.5026,0.5181
2026-03-29T18:55:59Z,nba,moneyline,Hornets,Celtics,2026-03-29,2026-03-29T22:10:00Z,home,,1.83,-120,0.5284,0.5464
2026-03-29T18:56:08Z,ncaam,moneyline,Michigan,Tennessee,2026-03-29,2026-03-29T18:15:53Z,home,,1.06,-1667,0.9042,0.9434
2026-03-29T18:56:08Z,ncaam,moneyline,Michigan,Tennessee,2026-03-29,2026-03-29T18:15:53Z,away,,10.0,900,0.0958,0.1
2026-03-29T18:56:12Z,mlb,moneyline,Braves,Royals,2026-03-29,2026-03-29T17:36:00Z,home,,6.4,540,0.1534,0.1562
2026-03-29T18:56:12Z,mlb,moneyline,Braves,Royals,2026-03-29,2026-03-29T17:36:00Z,away,,1.16,-625,0.8466,0.8621
2026-03-29T18:56:12Z,mlb,total,Braves,Royals,2026-03-29,2026-03-29T17:36:00Z,over,5.5,1.94,-106,0.5051,0.5155
2026-03-29T18:56:12Z,mlb,moneyline,Orioles,Twins,2026-03-29,2026-03-29T17:36:00Z,home,,2.3,130,0.4498,0.4348
2026-03-29T18:56:12Z,mlb,moneyline,Orioles,Twins,2026-03-29,2026-03-29T17:36:00Z,away,,1.88,-114,0.5502,0.5319
2026-03-29T18:56:12Z,mlb,total,Orioles,Twins,2026-03-29,2026-03-29T17:36:00Z,over,11.5,2.2,120,0.45,0.4545
2026-03-29T18:56:12Z,mlb,moneyline,Phillies,Rangers,2026-03-29,2026-03-29T17:36:00Z,home,,13.0,1200,0.0741,0.0769
2026-03-29T18:56:12Z,mlb,total,Phillies,Rangers,2026-03-29,2026-03-29T17:36:00Z,over,8.0,1.95,-105,0.4935,0.5128
2026-03-29T18:56:12Z,mlb,total,Phillies,Rangers,2026-03-29,2026-03-29T17:36:00Z,under,8.0,1.9,-111,0.5065,0.5263
2026-03-29T18:56:12Z,mlb,total,Blue Jays,Athletics,2026-03-29,2026-03-29T17:40:00Z,over,10.5,2.0,100,0.4751,0.5
2026-03-29T18:56:12Z,mlb,total,Blue Jays,Athletics,2026-03-29,2026-03-29T17:40:00Z,under,10.5,1.81,-123,0.5249,0.5525
2026-03-29T18:56:12Z,mlb,moneyline,Reds,Red Sox,2026-03-29,2026-03-29T17:41:00Z,home,,4.2,320,0.2308,0.2381
2026-03-29T18:56:12Z,mlb,moneyline,Reds,Red Sox,2026-03-29,2026-03-29T17:41:00Z,away,,1.26,-385,0.7692,0.7937
2026-03-29T18:56:12Z,mlb,total,Reds,Red Sox,2026-03-29,2026-03-29T17:41:00Z,over,6.5,1.98,-102,0.491,0.5051
2026-03-29T18:56:12Z,mlb,total,Reds,Red Sox,2026-03-29,2026-03-29T17:41:00Z,under,6.5,1.91,-110,0.509,0.5236
2026-03-29T18:56:12Z,mlb,moneyline,Marlins,Rockies,2026-03-29,2026-03-29T17:41:00Z,home,,2.05,105,0.4913,0.4878
2026-03-29T18:56:12Z,mlb,moneyline,Marlins,Rockies,2026-03-29,2026-03-29T17:41:00Z,away,,1.98,-102,0.5087,0.5051
2026-03-29T18:56:12Z,mlb,total,Marlins,Rockies,2026-03-29,2026-03-29T17:41:00Z,over,9.5,1.87,-115,0.5155,0.5348
2026-03-29T18:56:12Z,mlb,total,Marlins,Rockies,2026-03-29,2026-03-29T17:41:00Z,under,9.5,1.99,-101,0.4845,0.5025
2026-03-29T18:56:12Z,mlb,moneyline,Mets,Pirates,2026-03-29,2026-03-29T17:41:00Z,home,,2.22,122,0.4322,0.4505
2026-03-29T18:56:12Z,mlb,moneyline,Mets,Pirates,2026-03-29,2026-03-29T17:41:00Z,away,,1.69,-145,0.5678,0.5917
2026-03-29T18:56:12Z,mlb,total,Mets,Pirates,2026-03-29,2026-03-29T17:41:00Z,over,7.0,1.83,-120,0.5222,0.5464
2026-03-29T18:56:12Z,mlb,total,Mets,Pirates,2026-03-29,2026-03-29T17:41:00Z,under,7.0,2.0,100,0.4778,0.5
2026-03-29T18:56:12Z,mlb,moneyline,Brewers,White Sox,2026-03-29,2026-03-29T18:11:00Z,away,,1.35,-286,0.7429,0.7407
2026-03-29T18:56:12Z,mlb,total,Brewers,White Sox,2026-03-29,2026-03-29T18:11:00Z,over,14.5,1.83,-120,0.5332,0.5464
2026-03-29T18:56:12Z,mlb,total,Brewers,White Sox,2026-03-29,2026-03-29T18:11:00Z,under,14.5,2.09,109,0.4668,0.4785
2026-03-29T18:56:12Z,mlb,moneyline,Astros,Angels,2026-03-29,2026-03-29T18:11:00Z,home,,1.22,-455,0.8862,0.8197
2026-03-29T18:56:12Z,mlb,moneyline,Astros,Angels,2026-03-29,2026-03-29T18:11:00Z,away,,9.5,850,0.1138,0.1053
2026-03-29T18:56:12Z,mlb,total,Astros,Angels,2026-03-29,2026-03-29T18:11:00Z,over,10.5,2.05,105,0.5012,0.4878
2026-03-29T18:56:12Z,mlb,total,Astros,Angels,2026-03-29,2026-03-29T18:11:00Z,under,10.5,2.06,106,0.4988,0.4854
2026-03-29T18:56:12Z,mlb,moneyline,Cardinals,Rays,2026-03-29,2026-03-29T18:16:00Z,home,,4.65,365,0.2119,0.2151
2026-03-29T18:56:12Z,mlb,moneyline,Cardinals,Rays,2026-03-29,2026-03-29T18:16:00Z,away,,1.25,-400,0.7881,0.8
2026-03-29T18:56:12Z,mlb,total,Cardinals,Rays,2026-03-29,2026-03-29T18:16:00Z,over,8.5,1.8,-125,0.5337,0.5556
2026-03-29T18:56:12Z,mlb,total,Cardinals,Rays,2026-03-29,2026-03-29T18:16:00Z,under,8.5,2.06,106,0.4663,0.4854
2026-03-29T18:56:12Z,mlb,moneyline,Cubs,Nationals,2026-03-29,2026-03-29T18:21:00Z,home,,2.65,165,0.366,0.3774
2026-03-29T18:56:12Z,mlb,moneyline,Cubs,Nationals,2026-03-29,2026-03-29T18:21:00Z,away,,1.53,-189,0.634,0.6536
2026-03-29T18:56:12Z,mlb,total,Cubs,Nationals,2026-03-29,2026-03-29T18:21:00Z,over,10.5,2.0,100,0.4937,0.5
2026-03-29T18:56:12Z,mlb,total,Cubs,Nationals,2026-03-29,2026-03-29T18:21:00Z,under,10.5,1.95,-105,0.5063,0.5128
2026-03-29T18:56:12Z,mlb,total,Royals,Twins,2026-03-30,2026-03-30T20:11:00Z,over,9.5,2.02,102,0.4821,0.495
2026-03-29T18:56:12Z,mlb,total,Royals,Twins,2026-03-30,2026-03-30T20:11:00Z,under,9.5,1.88,-114,0.5179,0.5319
2026-03-29T18:56:12Z,mlb,moneyline,Dodgers,Guardians,2026-03-31,2026-03-31T02:11:00Z,away,,2.55,155,0.3826,0.3922
2026-03-29T19:08:37Z,nba,moneyline,Bucks,Clippers,2026-03-29,2026-03-29T19:40:00Z,home,,9.75,875,0.0997,0.1026
2026-03-29T19:08:37Z,nhl,moneyline,Rangers,Panthers,2026-03-29,2026-03-29T17:09:17Z,home,,1.17,-588,0.8178,0.8547
2026-03-29T19:08:37Z,nhl,moneyline,Rangers,Panthers,2026-03-29,2026-03-29T17:09:17Z,away,,5.25,425,0.1822,0.1905
2026-03-29T19:08:38Z,ncaam,moneyline,Michigan,Tennessee,2026-03-29,2026-03-29T18:15:53Z,home,,1.01,-10000,0.9727,0.9901
2026-03-29T19:08:38Z,ncaam,moneyline,Michigan,Tennessee,2026-03-29,2026-03-29T18:15:53Z,away,,36.0,3500,0.0273,0.0278
2026-03-29T19:08:38Z,mlb,moneyline,Braves,Royals,2026-03-29,2026-03-29T17:36:00Z,home,,6.5,550,0.1536,0.1538
2026-03-29T19:08:38Z,mlb,total,Braves,Royals,2026-03-29,2026-03-29T17:36:00Z,over,5.5,1.96,-104,0.4828,0.5102
2026-03-29T19:08:38Z,mlb,total,Braves,Royals,2026-03-29,2026-03-29T17:36:00Z,under,5.5,1.83,-120,0.5172,0.5464
2026-03-29T19:08:38Z,mlb,moneyline,Orioles,Twins,2026-03-29,2026-03-29T17:36:00Z,home,,2.4,140,0.403,0.4167
2026-03-29T19:08:38Z,mlb,moneyline,Orioles,Twins,2026-03-29,2026-03-29T17:36:00Z,away,,1.62,-161,0.597,0.6173
2026-03-29T19:08:38Z,mlb,total,Orioles,Twins,2026-03-29,2026-03-29T17:36:00Z,over,10.5,1.93,-108,0.5026,0.5181
2026-03-29T19:08:38Z,mlb,total,Orioles,Twins,2026-03-29,2026-03-29T17:36:00Z,under,10.5,1.95,-105,0.4974,0.5128
2026-03-29T19:08:38Z,mlb,moneyline,Phillies,Rangers,2026-03-29,2026-03-29T17:36:00Z,home,,9.75,875,0.1039,0.1026
2026-03-29T19:08:38Z,mlb,moneyline,Phillies,Rangers,2026-03-29,2026-03-29T17:36:00Z,away,,1.13,-769,0.8961,0.885
2026-03-29T19:08:38Z,mlb,total,Phillies,Rangers,2026-03-29,2026-03-29T17:36:00Z,over,10.5,2.14,114,0.4893,0.4673
2026-03-29T19:08:38Z,mlb,total,Phillies,Rangers,2026-03-29,2026-03-29T17:36:00Z,under,10.5,2.05,105,0.5107,0.4878
2026-03-29T19:08:38Z,mlb,moneyline,Blue Jays,Athletics,2026-03-29,2026-03-29T17:40:00Z,home,,1.07,-1429,0.9011,0.9346
2026-03-29T19:08:38Z,mlb,moneyline,Blue Jays,Athletics,2026-03-29,2026-03-29T17:40:00Z,away,,9.75,875,0.0989,0.1026
2026-03-29T19:08:38Z,mlb,total,Blue Jays,Athletics,2026-03-29,2026-03-29T17:40:00Z,over,9.5,1.87,-115,0.529,0.5348
2026-03-29T19:08:38Z,mlb,total,Blue Jays,Athletics,2026-03-29,2026-03-29T17:40:00Z,under,9.5,2.1,110,0.471,0.4762
2026-03-29T19:08:38Z,mlb,moneyline,Reds,Red Sox,2026-03-29,2026-03-29T17:41:00Z,away,,1.25,-400,0.7788,0.8
2026-03-29T19:08:38Z,mlb,total,Reds,Red Sox,2026-03-29,2026-03-29T17:41:00Z,over,5.5,1.88,-114,0.5091,0.5319
2026-03-29T19:08:38Z,mlb,total,Reds,Red Sox,2026-03-29,2026-03-29T17:41:00Z,under,5.5,1.95,-105,0.4909,0.5128
2026-03-29T19:08:38Z,mlb,moneyline,Marlins,Rockies,2026-03-29,2026-03-29T17:41:00Z,away,,1.83,-120,0.5344,0.5464
2026-03-29T19:08:38Z,mlb,total,Marlins,Rockies,2026-03-29,2026-03-29T17:41:00Z,over,9.0,1.85,-118,0.5132,0.5405
2026-03-29T19:08:38Z,mlb,total,Marlins,Rockies,2026-03-29,2026-03-29T17:41:00Z,under,9.0,1.95,-105,0.4868,0.5128
2026-03-29T19:08:38Z,mlb,moneyline,Mets,Pirates,2026-03-29,2026-03-29T17:41:00Z,away,,2.65,165,0.4421,0.3774
2026-03-29T19:08:38Z,mlb,total,Mets,Pirates,2026-03-29,2026-03-29T17:41:00Z,over,7.5,1.91,-110,0.5013,0.5236
2026-03-29T19:08:38Z,mlb,total,Mets,Pirates,2026-03-29,2026-03-29T17:41:00Z,under,7.5,1.92,-109,0.4987,0.5208
2026-03-29T19:08:38Z,mlb,moneyline,Brewers,White Sox,2026-03-29,2026-03-29T18:11:00Z,home,,4.8,380,0.2013,0.2083
2026-03-29T19:08:38Z,mlb,moneyline,Brewers,White Sox,2026-03-29,2026-03-29T18:11:00Z,away,,1.21,-476,0.7987,0.8264
2026-03-29T19:08:38Z,mlb,total,Brewers,White Sox,2026-03-29,2026-03-29T18:11:00Z,over,14.0,1.83,-120,0.5107,0.5464
2026-03-29T19:08:38Z,mlb,total,Brewers,White Sox,2026-03-29,2026-03-29T18:11:00Z,under,14.0,1.91,-110,0.4893,0.5236
2026-03-29T19:08:38Z,mlb,moneyline,Astros,Angels,2026-03-29,2026-03-29T18:11:00Z,home,,1.1,-1000,0.8757,0.9091
2026-03-29T19:08:38Z,mlb,moneyline,Astros,Angels,2026-03-29,2026-03-29T18:11:00Z,away,,7.75,675,0.1243,0.129
2026-03-29T19:08:38Z,mlb,total,Astros,Angels,2026-03-29,2026-03-29T18:11:00Z,over,10.5,1.91,-110,0.5026,0.5236
2026-03-29T19:08:38Z,mlb,total,Astros,Angels,2026-03-29,2026-03-29T18:11:00Z,under,10.5,1.93,-108,0.4974,0.5181
2026-03-29T19:08:38Z,mlb,moneyline,Cardinals,Rays,2026-03-29,2026-03-29T18:16:00Z,home,,8.1,710,0.1383,0.1235
2026-03-29T19:08:38Z,mlb,moneyline,Cardinals,Rays,2026-03-29,2026-03-29T18:16:00Z,away,,1.3,-333,0.8617,0.7692
2026-03-29T19:08:38Z,mlb,total,Cardinals,Rays,2026-03-29,2026-03-29T18:16:00Z,over,9.0,1.9,-111,0.5065,0.5263
2026-03-29T19:08:38Z,mlb,total,Cardinals,Rays,2026-03-29,2026-03-29T18:16:00Z,under,9.0,1.95,-105,0.4935,0.5128
2026-03-29T19:08:38Z,mlb,moneyline,Cubs,Nationals,2026-03-29,2026-03-29T18:21:00Z,home,,3.55,255,0.297,0.2817
